energy,total,Mg_s,Mg_p,O_s,O_p
5.620000000000051,0.0036715330930182062,0.0005602974676645763,0.0011713637446248287,0.00041361169883322673,0.0015262601818955743
5.610000000000051,0.0037199818909571464,0.0005684617045797524,0.0011858756447868776,0.00041818792196979466,0.0015474566196207213
5.600000000000051,0.003769421336005007,0.0005768222319365567,0.0012006447849378593,0.00042284665196743235,0.0015691076671631588
5.590000000000051,0.003819880287165241,0.0005853859562969215,0.0012156775089047535,0.00042759004540121853,0.0015912267765623477
5.580000000000052,0.0038713887695777643,0.000594160074855266,0.001230980493117042,0.00043242025762902893,0.0016138279439764272
5.570000000000052,0.003923978128056258,0.0006031521015095002,0.0012465607702215348,0.00043733946127148755,0.001636925795053735
5.560000000000052,0.003977681189768293,0.0006123698968438546,0.001262425750942944,0.00044234986551596877,0.0016605356764655263
5.550000000000052,0.004032532429354712,0.0006218217019421455,0.0012785832424014182,0.00044745373565140714,0.0016846737493597412
5.540000000000052,0.00408856812940421,0.0006315161758748769,0.0012950414610547003,0.00045265341224190144,0.001709357080232732
5.530000000000053,0.004145826529392004,0.0006414624366531199,0.001311809038557973,0.00045795132936697375,0.001734603724813938
5.520000000000053,0.004204347956967393,0.0006516701054215768,0.0013288950191273914,0.0004633500313968321,0.001760432801021593
5.510000000000053,0.004264174936797611,0.0006621493536758226,0.0013463088474377526,0.00046885218783323396,0.0017868645478508014
5.500000000000053,0.004325352273965604,0.0006729109533355357,0.0013640603466517607,0.00047446060583073265,0.0018139203681475746
5.4900000000000535,0.00438792711106439,0.0006839663295857306,0.0013821596868287382,0.00048017824011820613,0.0018416228545317156
5.480000000000054,0.004451948960493764,0.0006953276165090469,0.001400617344648647,0.0004860082001643936,0.0018699957991716765
5.470000000000054,0.004517469715898422,0.0007070077156701821,0.0014194440560646407,0.0004919537545702142,0.0018990641895933848
5.460000000000054,0.004584543649043461,0.0007190203579739223,0.001438650764117434,0.0004980183328202343,0.001928854194131871
5.450000000000054,0.004653227400569318,0.0007313801692959234,0.0014582485646661499,0.0005042055246800015,0.001959393141927244
5.440000000000055,0.0047235799748912115,0.0007441027405755941,0.0014782486531798701,0.0005105190776784153,0.0019907095034573325
5.430000000000055,0.004795662750923319,0.0007572047032587686,0.0014986622759688205,0.0005169628932575362,0.0020228328784381937
5.420000000000055,0.00486953952126172,0.0007707038111808276,0.0015195006893020044,0.000523541022298656,0.0020557939984802323
5.410000000000055,0.004945276572930235,0.0007846190301859311,0.0015407751297579718,0.0005302576608355764,0.002089624752150755
5.400000000000055,0.005022942822786011,0.000798970636983554,0.0015624967988958184,0.0005371171468369809,0.0021243582400696575
5.390000000000056,0.005102610020228299,0.0008137803289488954,0.0015846768649312424,0.0005441239589737585,0.0021600288673744024
5.380000000000056,0.005184353029005035,0.0008290713467792084,0.0016073264835803477,0.0005512827182800068,0.0021966724803654724
5.370000000000056,0.00526825019873345,0.0008448686121243236,0.0016304568396189815,0.0005585981935661566,0.002234326553423989
5.360000000000056,0.005354383835318301,0.0008611988825176117,0.001654079210027184,0.0005660753113497028,0.002273030431423803
5.3500000000000565,0.0054428407778467644,0.0008780909261440821,0.0016782050488773018,0.0005737191709366599,0.0023128256318887203
5.340000000000057,0.005533713087847322,0.000895575719195403,0.0017028460934108956,0.0005815350651211138,0.00235375621011991
5.330000000000057,0.005627098855107127,0.0009136866687762403,0.0017280144900635788,0.0005895285067799382,0.00239586918948737
5.320000000000057,0.005723103122631671,0.0009324598645394392,0.0017537229385669823,0.0005977052614358445,0.0024392150580894055
5.310000000000057,0.0058218389318805755,0.0009519343624334703,0.0017799848517102668,0.0006060713856571827,0.002483848332079656
5.3000000000000576,0.005923428488192162,0.0009721525041347144,0.0018068145279051533,0.0006146332709707102,0.0025298281851815845
5.290000000000058,0.00602800444537019,0.0009931602758953566,0.001834227333390521,0.0006233976927972081,0.0025772191432871052
5.280000000000058,0.006135711307778726,0.0010150077106445292,0.0018622398907537584,0.0006323718637913478,0.0026260918425890915
5.270000000000058,0.006246706947974615,0.001037749337208554,0.0018908702704493088,0.0006415634908862846,0.002676523849430468
5.260000000000058,0.006361164237861181,0.0010614446804298456,0.0019201381821667286,0.0006509808353165948,0.002728600539948012
5.250000000000059,0.00647927279148387,0.0010861588157184963,0.0019500651632391424,0.000660632774922961,0.0027824160376032706
5.240000000000059,0.006601240817768528,0.0011119629811113588,0.0019806747617769063,0.0006705288681267205,0.0028380742067535426
5.230000000000059,0.006727297081530399,0.0011389352491769573,0.0020119927128390324,0.0006806794190959683,0.0028956897004184406
5.220000000000059,0.006857692970709205,0.0011671612600190923,0.002044047106684921,0.0006910955437972435,0.002955389060207948
5.2100000000000595,0.006992704666720449,0.0011967350151200797,0.0020768685489402985,0.0007017892368245149,0.0030173118658355547
5.20000000000006,0.007132635412733509,0.0012277597297468141,0.00211049031331624,0.0007127734391044233,0.0030816119305660324
5.19000000000006,0.007277817871262235,0.0012603487390432885,0.0021449484882863135,0.0007240621067766874,0.003148458537155946
5.18000000000006,0.007428616557371133,0.001294626449686553,0.0021802821198013372,0.000735670281724596,0.0032180377061586463
5.17000000000006,0.007585430326799161,0.0013307293250436703,0.0022165333526542046,0.0007476141643676465,0.00329055348473364
5.1600000000000605,0.007748694889210198,0.001368806887119608,0.0022537475734562894,0.0007599111894146132,0.0033662292392196876
5.150000000000061,0.007918885305549026,0.00140902271325698,0.002291973558321191,0.0007725801053026518,0.0034453089286682025
5.140000000000061,0.008096518415233137,0.0014515553996196835,0.0023312636282542517,0.0007856410580132675,0.003528058329345935
5.130000000000061,0.008282155123964479,0.0014965994571125953,0.002371673814917963,0.000799115679861119,0.003614766172072802
5.120000000000061,0.00847640246684998,0.0015443660987857248,0.0024132640389021424,0.0008130271837038743,0.0037057451454582373
5.110000000000062,0.008679915345071901,0.0015950838712570031,0.0024560983019098885,0.0008274004628325423,0.003801332709072467
5.100000000000062,0.008893397818595002,0.0016489990766668367,0.0025002448934281158,0.0008422621965874956,0.003901891651912554
5.090000000000062,0.009117603823619817,0.0017063759266402639,0.0025457766115507684,0.000857640961523762,0.004007810323905021
5.080000000000062,0.009353337173171695,0.0017674963662458868,0.002592770996738726,0.0008735673477387946,0.004119502462448289
5.0700000000000625,0.009601450693972911,0.001832659504626692,0.0026413105765125283,0.0008900740797942331,0.004237406533039457
5.060000000000063,0.009862844354249077,0.001902180590481886,0.0026914831184604235,0.0009071961415241953,0.004361984503782572
5.050000000000063,0.010138462246975517,0.0019763894755267354,0.0027433818885753544,0.0009249709039349592,0.0044937199789384695
5.040000000000063,0.010429288312674048,0.002055628518001387,0.002797105911866739,0.0009434382553657474,0.0046331156274401755
5.030000000000063,0.010736340716265148,0.0021402498916562067,0.002852760232462218,0.0009626407330900562,0.004780689859056666
5.0200000000000635,0.011060664834174273,0.0022306122836227432,0.0029104561710307356,0.0009826236555741598,0.004936972723946634
5.010000000000064,0.011403324860698737,0.0023270769871261707,0.0029703115782998553,0.001003435254646709,0.005102501040626002
5.000000000000064,0.011765394105532928,0.0024300034217119818,0.0030324510846507337,0.0010251268068343323,0.00527781279233588
4.990000000000064,0.012147944125335455,0.0025397441437664823,0.003097006347160404,0.0010477527630393768,0.005463440871369193
4.980000000000064,0.012552032908292463,0.0026566394424131254,0.0031641162968933374,0.0010713708755300112,0.00565990629345599
4.970000000000065,0.012978692407767655,0.0027810116487559772,0.003233927390559892,0.0010960423208329925,0.005867711047618794
4.960000000000065,0.013428915794403837,0.00291315931792977,0.0033065938716691527,0.0011218318165243984,0.006087330788280515
4.950000000000065,0.013903644859814678,0.003053351471211818,0.0033822780468028947,0.0011488077290744722,0.006319207612725491
4.940000000000065,0.014403758053236633,0.0032018221070784915,0.003461150582419774,0.0011770421688086458,0.006563743194929721
4.930000000000065,0.01493005965915591,0.0033587652030468186,0.0035433908264753847,0.0012066110667116367,0.006821292562922071
4.920000000000066,0.015483270623427506,0.0035243304320981034,0.003629187156964242,0.0012375942262685883,0.007092158808096572
4.910000000000066,0.016064021503238234,0.0036986198064908166,0.003718737356166854,0.0012700753418833307,0.007376588998697233
4.900000000000066,0.016672847949502332,0.0038816854365051248,0.0038122490049192375,0.0013041419737498158,0.007674771534328156
4.890000000000066,0.017310189028110635,0.004073528551623074,0.003909939885724545,0.0013398854675220678,0.007986835123240946
4.8800000000000665,0.017976388550649154,0.004274099877354582,0.004012038377238901,0.0013774008059008686,0.008312849490154801
4.870000000000067,0.01867169942040229,0.004483301394032655,0.004118783815970134,0.0014167863785202344,0.008652827831879269
4.860000000000067,0.01939629081328985,0.004700989427282947,0.004230426794459378,0.0014581436564672175,0.009006730935080308
4.850000000000067,0.02015025781634433,0.004926978937541885,0.004347229359437318,0.0015015767585885545,0.009374472760776572
4.840000000000067,0.020933632951371378,0.0051610487929863195,0.004469465069237284,0.0015471918985835228,0.009755927190564253
4.830000000000068,0.021746398833307007,0.005402947732338323,0.004597418867955461,0.0015950967048652099,0.010150935528148013
4.820000000000068,0.022588501067126877,0.005652400657420427,0.004731386735338944,0.0016453994093409373,0.01055931426502657
4.810000000000068,0.023459860389360945,0.005909114846228335,0.004871675076964117,0.0016982079065888042,0.01098086255957969
4.800000000000068,0.024360383024185275,0.006172785651305698,0.005018599829612654,0.0017536286912767508,0.011415368851990172
4.790000000000068,0.025289968260728164,0.006443101249959437,0.005172485272306109,0.00181176568887813,0.011862616049584487
4.780000000000069,0.026248512374570196,0.006719746045429417,0.005333662554354067,0.0018727190024911502,0.012322384772295563
4.770000000000069,0.027235908214197573,0.00700240238266193,0.0055024679777423225,0.0019365836064996489,0.01279445424729367
4.760000000000069,0.028252040048187356,0.007290750337715561,0.005679241101514246,0.0020034480254917607,0.013278600583465788
4.750000000000069,0.029296773610619338,0.007584465462520923,0.0058643227692609864,0.0020733930438193485,0.013774592335018078
4.7400000000000695,0.0303699416738085,0.007883214510800526,0.006058053195710713,0.00214649049696801,0.014282183470329253
4.73000000000007,0.03147132589644634,0.008186649328335889,0.006260770282500468,0.0022228022000755966,0.014801104085534391
4.72000000000007,0.03260063611456235,0.008494399251585823,0.00647280836394025,0.0023023790711059946,0.015331049427930279
4.71000000000007,0.033757488632305994,0.008806062511878111,0.006694497608081483,0.0023852605060616363,0.015871668006284763
4.70000000000007,0.03494138539829593,0.009121197276536276,0.006926164313718277,0.0024714740610212228,0.016422549747020156
4.690000000000071,0.036151696191249236,0.009439313062261194,0.007168132347210821,0.002561035490663168,0.016983215291114052
4.680000000000071,0.03738764605933499,0.00975986331999393,0.007420725951673266,0.002653949185357734,0.017553107602310065
4.670000000000071,0.03864831024045305,0.01008224000652243,0.007684274133113217,0.0027502090390876415,0.018131587061729765
4.660000000000071,0.03993261862236894,0.010405770921209317,0.007959116782324034,0.002849799768709069,0.018717931150126512
4.650000000000071,0.04123937147851684,0.01072972049467549,0.008245612627473347,0.002952698691806456,0.01931133966456155
4.640000000000072,0.042567267743677015,0.011053294571985308,0.008544149031297832,0.003058877956104399,0.019910946184289482
4.630000000000072,0.043914946490467184,0.011375649541473945,0.00885515355073534,0.0031683071985906005,0.020515836199667296
4.620000000000072,0.0452810415594737,0.011695905930986806,0.009179107069082955,0.0032809565976894143,0.021125071961714526
4.610000000000072,0.04666424851847473,0.012013166338168086,0.009516558195931191,0.0033968002674925027,0.021737723716882942
4.6000000000000725,0.04806340232203006,0.012326537295086516,0.009868138513785934,0.003515819929636804,0.022352906583520807
4.590000000000073,0.04947756325858041,0.012635154405902344,0.010234578138830362,0.003638008786287915,0.022969821927559787
4.580000000000073,0.050906108056461494,0.012938209855840179,0.010616720963540415,0.0037633755071314057,0.0235878017299495
4.570000000000073,0.052348822419649534,0.013234981186116603,0.011015538867770016,0.0038919482345130705,0.024206354131249844
4.560000000000073,0.053805990820667435,0.013524860076586287,0.011432144129043923,0.00402377850405382,0.024825208110983408
4.5500000000000735,0.05527847912639246,0.01380737978688167,0.011867799237939122,0.004158944973297827,0.025444355128273834
4.540000000000074,0.056767805597017204,0.014082239885358899,0.012323923335207605,0.004297556848305038,0.026064085528145656
4.530000000000074,0.05827619599183195,0.014349326946767015,0.01280209453673877,0.004439756897633203,0.026685017610692963
4.520000000000074,0.059806618937658554,0.014608730023399739,0.013304047501758474,0.004585723944942948,0.02730811746755739
4.510000000000074,0.06136279835342573,0.0148607498853917,0.01383166572793039,0.004735674735601559,0.027934708004502082
4.500000000000075,0.06294920055180465,0.015105901274573837,0.014386968221225092,0.004889865079293472,0.028566465976712252
4.490000000000075,0.06457099461922963,0.015344907710248797,0.014972090383395774,0.005048590179943471,0.0292054063456416
4.480000000000075,0.06623398576326142,0.01557868870909321,0.015589259178529415,0.0052121840764291,0.0298538537992097
4.470000000000075,0.06794452245905089,0.015808339618183037,0.016240762873630386,0.0053810181328229414,0.03051440183441453
4.4600000000000755,0.069709379369267,0.0160351045923147,0.01692891588644696,0.0055554985354709435,0.031189860355034387
4.450000000000076,0.0715356190987416,0.016260343557278116,0.017656019505851647,0.00573606277623752,0.031883193259374325
4.440000000000076,0.07343043682365244,0.016485494273934028,0.018424319464820788,0.005923175126794045,0.032597447958103584
4.430000000000076,0.07540099265844008,0.016712030840632153,0.019235961532482262,0.0061173211378121655,0.033335679147513494
4.420000000000076,0.07745423725305792,0.016941420133508876,0.02009294643969458,0.006319001229066194,0.034100869450788274
4.4100000000000765,0.07959673651970595,0.017175077778878205,0.02099708555342733,0.006528723471220731,0.03489584971617967
4.400000000000077,0.08183450155405855,0.017414325276368117,0.021949958761902835,0.006746995696659132,0.03572322181912846
4.390000000000077,0.08417282973482326,0.01766034984645564,0.02295287602031686,0.0069743171139509084,0.03658528675409984
4.380000000000077,0.08661616266220551,0.01791416846586181,0.024006843933764586,0.007211169636982141,0.03748398062559698
4.370000000000077,0.08916796604593216,0.01817659738611513,0.02511253862019617,0.007458009173580806,0.038420820866040054
4.360000000000078,0.09183063590149673,0.018448228214094045,0.02627028590494869,0.007715257147578362,0.039396864634875635
4.350000000000078,0.09460543449132273,0.018729411379808776,0.027480049655389867,0.007983292550378234,0.04041268090574586
4.340000000000078,0.09749245839327463,0.019020247538311025,0.028741428777605896,0.008262444830880305,0.0414683372464774
4.330000000000078,0.10049063993367101,0.019320587161864595,0.030053663077107964,0.008552987933724322,0.04256340176097413
4.320000000000078,0.10359778202864259,0.01963003828735409,0.03141564784415545,0.008855135783181487,0.043696960113951556
4.310000000000079,0.10681062527923144,0.019947982103315824,0.03282595667468279,0.009169039481983074,0.044867647019249744
4.300000000000079,0.11012494500337283,0.020273595800459343,0.034282871693906605,0.009494786449890852,0.04607369105911604
4.290000000000079,0.11353567480038809,0.02060588187688576,0.03578442002566077,0.009832401665659704,0.047312971232181866
4.280000000000079,0.11703705226574596,0.020943702890302666,0.03732841506027294,0.01018185109896287,0.048583083216207475
4.2700000000000795,0.12062278163628437,0.021285820488414226,0.03891250083051307,0.010543047327673135,0.04988141298968394
4.26000000000008,0.1242862074749299,0.021630937427611078,0.04053419762074401,0.010915857233582611,0.05120521519299219
4.25000000000008,0.12802049302060273,0.021977741209853047,0.04219094681914915,0.01130011156026915,0.052551693431331384
4.24000000000008,0.13181879655009096,0.02232494792774341,0.043880152984988235,0.011695616005440845,0.05391807963191846
4.23000000000008,0.13567443903606052,0.02267134490683102,0.04559922114795925,0.01210216341256124,0.055301709568709015
4.220000000000081,0.1395810565459943,0.0230158307701371,0.04734558748781609,0.0125195465292265,0.0567000917588146
4.210000000000081,0.1435327312125719,0.023357451620459074,0.04911674175914991,0.012947570719120076,0.058110967113842844
4.200000000000081,0.1475240952132147,0.023695432138733395,0.05091024012499441,0.013386065956626374,0.059532356992860504
4.190000000000081,0.15155040301568953,0.024029200529271526,0.05272370743631722,0.013834897403848015,0.06096259764625278
4.180000000000081,0.15560756816177485,0.02435840640274522,0.05455482843140741,0.01429397387320599,0.06240035945441621
4.170000000000082,0.15969216204898237,0.024682930873168918,0.05640132781481946,0.014763253517840772,0.06384464984315322
4.160000000000082,0.16380137350069135,0.025002888353497087,0.0582609396915218,0.015242746167656949,0.06529479928801551
4.150000000000082,0.16793292934964602,0.025318619763208816,0.06013136735676851,0.015732511839980604,0.06675043038968809
4.140000000000082,0.17208497775307358,0.025630677107206616,0.062010234952117604,0.01623265509719015,0.0682114105965592
4.1300000000000825,0.17625593745753307,0.02593979964448078,0.06389503296768163,0.016743315094001662,0.069677789751369
4.120000000000083,0.18044431768056496,0.026246882132152653,0.06578305997462748,0.017264651347106943,0.07114972422667788
4.110000000000083,0.1846485146135799,0.026552935899295346,0.06767136328589222,0.01779682546079419,0.07262738996759811
4.100000000000083,0.18886659171487102,0.02685904376756419,0.06955668144560788,0.018339979244163068,0.07411088725753587
4.090000000000083,0.19309605189436835,0.027166310083091616,0.0714353915218274,0.01889420984819924,0.0756001404412501
4.080000000000084,0.19733361034004343,0.027475807346200833,0.07330346411177285,0.01945954272402801,0.07709479615804171
4.070000000000084,0.20157497705666882,0.027788521111522184,0.07515642876019497,0.020035903347600612,0.07859412383735108
4.060000000000084,0.20581465815104028,0.028105294970252073,0.07698935214391106,0.020623088762713432,0.0800969222741637
4.050000000000084,0.21004578448996902,0.028426777508423904,0.0787968309021061,0.021220740057337338,0.08160143602210167
4.040000000000084,0.21425997558280513,0.02875337315146763,0.08057300041380812,0.021828316903749395,0.08310528511378
4.030000000000085,0.21844724542270383,0.029085198749588682,0.08231156016982188,0.022445075259469323,0.08460541124382395
4.020000000000085,0.22259595560313988,0.02942204762719922,0.08400581569098686,0.02307004924469197,0.08609804304026183
4.010000000000085,0.22669281936859004,0.029763362613042754,0.08564873624638528,0.023702038086488773,0.0875786824226732
4.000000000000085,0.23072295843556434,0.030108219290091595,0.08723302696376721,0.024339598856497117,0.08904211332520841
3.9900000000000855,0.23467001251720246,0.030455320364306628,0.08875121333806789,0.02498104553493345,0.0904824332798945
3.9800000000000857,0.23851629959140186,0.030803001661514444,0.09019573566608712,0.025624454718665885,0.09189310754513441
3.970000000000086,0.24224302315812202,0.03114924983811148,0.09155905059267079,0.026267678064576156,0.0932670446627636
3.960000000000086,0.2458305211187432,0.031491731452932874,0.09283373676328126,0.026908361331429063,0.0945966915711
3.9500000000000863,0.24925854954977295,0.0318278326149932,0.09401260154609621,0.02754396966335366,0.09587414572532987
3.9400000000000865,0.2525065935888505,0.03215470801592634,0.09508878590878457,0.028171818554236387,0.09709128110990324
3.9300000000000868,0.25555419693716064,0.03246933779693293,0.09605586479488046,0.02878910975187276,0.09823988459347452
3.920000000000087,0.25838130112187685,0.03276859040578574,0.09690794071648232,0.029392971209054233,0.09931179879055457
3.910000000000087,0.2609685856466548,0.033049289384441925,0.09763972873054702,0.02998050006961895,0.10029906746204693
3.9000000000000874,0.263297800459613,0.03330828190220768,0.09824663145732464,0.03054880759296946,0.10119407950711119
3.8900000000000876,0.2653520827428032,0.03354250681832584,0.09872480329209263,0.031095064871290764,0.10198970776109392
3.880000000000088,0.26711625081963986,0.0337490601211562,0.0990712034179438,0.03161654817911208,0.10267943910142774
3.870000000000088,0.2685770689258316,0.03392525574343801,0.09928363761591337,0.03211068281345599,0.10325749275302425
3.8600000000000882,0.2697234776332629,0.03406867998439276,0.09936078916522095,0.03257508433250441,0.10371892415114475
3.8500000000000885,0.2705467857978404,0.034177238065629244,0.09930223931693606,0.03300759617900881,0.10405971223626628
3.8400000000000887,0.271040820973331,0.03424919169204287,0.09910847790613932,0.03340632277893204,0.10427682859621677
3.830000000000089,0.2712020362573281,0.03428318686253625,0.09878090464890499,0.03376965733327909,0.10436828741260774
3.820000000000089,0.27102957248972886,0.034278271559343064,0.09832182156941159,0.034096303668913135,0.10433317569206109
3.8100000000000893,0.2705252755986963,0.03423390332065113,0.09773441684538332,0.034385291679326566,0.10417166375333534
3.8000000000000895,0.26969366968574304,0.034149947052512855,0.09702274017820715,0.03463598606548722,0.10388499638953579
3.7900000000000897,0.2685418871706338,0.03402666374873757,0.0961916696206946,0.03484808827614264,0.10347546552505901
3.78000000000009,0.26707955799339217,0.03386469105081508,0.09524686966228062,0.035021631741828145,0.1029463655384683
3.77000000000009,0.2653186605106588,0.033665016786652575,0.09419474030547491,0.03515697069201698,0.10230193272651432
3.7600000000000904,0.2632733373395757,0.03342894677326901,0.09304235688815514,0.03525476303434209,0.1015472706438095
3.7500000000000906,0.2609596800002679,0.03315806825413372,0.09179740052397976,0.03531594795191597,0.1006882632702385
3.740000000000091,0.25839548678504415,0.032854210368999694,0.09046807924754005,0.03534171903234884,0.09973147813615559
3.730000000000091,0.255599998826017,0.03251940302764535,0.08906304025120362,0.035333493872896034,0.09868406167427202
3.7200000000000912,0.2525936198210005,0.03215583548540472,0.08759127396684699,0.035292881203383794,0.09755362916536496
3.7100000000000914,0.24939762528085818,0.031765815805339326,0.08606201115024716,0.03522164662615907,0.09634815169911262
3.7000000000000917,0.24603386744606853,0.03135173224752131,0.0844846145362776,0.03512167808566026,0.09507584257660934
3.690000000000092,0.24252448215165245,0.030916017458341306,0.08286846701478576,0.03499495214657709,0.09374504553194833
3.680000000000092,0.23889160386694772,0.03046111614989638,0.08122285859689567,0.034843502078528946,0.09236412704162672
3.6700000000000923,0.23515709487701664,0.029989456768667773,0.07955687467047005,0.03466938861890782,0.09094137481897095
3.6600000000000925,0.23134229409426812,0.029503427460504057,0.07787928815935033,0.03447467411888836,0.08948490435552539
3.6500000000000927,0.22746779029491102,0.02900535645131889,0.07619845819023024,0.03426140057813451,0.08800257507522738
3.640000000000093,0.2235532236835896,0.028497496785173868,0.07452223772986974,0.03403157185132874,0.08650191731721722
3.630000000000093,0.21961711863516478,0.027982015198246033,0.0728578923901146,0.03378714007610864,0.08499007097069552
3.6200000000000934,0.21567674929351108,0.027460984762779694,0.07121203222454758,0.03352999614034753,0.08347373616583628
3.6100000000000936,0.21174803848317753,0.026936380813246036,0.06959055788220948,0.03326196379044251,0.0819591359972795
3.600000000000094,0.2078454891778913,0.02641007957089391,0.06799862197024864,0.032984796794429144,0.08045199084231962
3.590000000000094,0.20398214663960812,0.025883858815477858,0.06644060594151575,0.03270017842606065,0.07895750345655386
3.580000000000094,0.2001695883596576,0.02535939991638424,0.06492011229860613,0.032409722438032064,0.07748035370663515
3.5700000000000944,0.19641793815775227,0.024838290531049398,0.06343997142420195,0.03211497465094457,0.07602470155155634
3.5600000000000946,0.19273590027045323,0.02432202730690471,0.06200226193581872,0.03181741430257093,0.07459419672515887
3.550000000000095,0.18913080901641566,0.023812017983358153,0.060608343141739705,0.031518454378863935,0.07319199351245385
3.540000000000095,0.18560868967016306,0.023309582380470383,0.059258897956651756,0.031219440279431,0.07182076905360993
3.5300000000000953,0.1821743264974428,0.022815951877525532,0.057953984524292505,0.03092164634767524,0.07048274374794952
3.5200000000000955,0.1788313344715399,0.022332267122719598,0.05669309478574132,0.030626270008069452,0.06917970255500952
3.5100000000000957,0.17558223195154843,0.021859573868443637,0.05547521831350492,0.030334423486180616,0.06791301628341927
3.500000000000096,0.17242851249655788,0.021398816987744068,0.054298909884541315,0.030047123325618104,0.06668366229865443
3.490000000000096,0.16937071494063624,0.020950832888301966,0.0531623594666247,0.029765278144022033,0.06549224444168754
3.4800000000000963,0.16640849178518963,0.020516340692081476,0.052063463516514245,0.029489675272078474,0.06433901230451544
3.4700000000000966,0.16354067680267964,0.020095932683113178,0.05099989670988159,0.029220967081507503,0.06322388032817737
3.4600000000000968,0.16076535342160636,0.01969006463473322,0.04996918341887919,0.02895965791875207,0.06214644744924188
3.450000000000097,0.15807992592298617,0.01929904670410046,0.048968768404960145,0.02870609261277145,0.061106018201154126
3.440000000000097,0.1554811956862438,0.01892303562060729,0.047996086289359044,0.028460447513845466,0.06010162626243201
3.4300000000000974,0.1529654446603113,0.018562028892449095,0.0470486293956465,0.028222724945663632,0.05913206142655208
3.4200000000000976,0.15052852790750879,0.018215861710879487,0.046124013529268974,0.027992751819306626,0.0581959008480537
3.410000000000098,0.1481659764975688,0.01788420714564709,0.045220041176064006,0.027770182972858513,0.05729154520299918
3.400000000000098,0.14587311125928765,0.017566580101213078,0.04433476147927363,0.027554509575311192,0.056417260103489734
3.3900000000000983,0.14364516698478702,0.017262345347211484,0.04346652621071655,0.02734507268152298,0.055571222745336005
3.3800000000000985,0.14147742569347624,0.01697072975577682,0.04261404080707432,0.027141081761150675,0.05475157336947442
3.3700000000000987,0.13936535657174504,0.01669083868189252,0.041776409417596735,0.026941637764103302,0.05395647070815249
3.360000000000099,0.1373047592820597,0.016421676220914932,0.040953172824158536,0.026745760043162835,0.05318415019382341
3.350000000000099,0.13529190654789447,0.01616216888050184,0.04014433806424902,0.026552416244689087,0.05243298335845453
3.3400000000000993,0.13332368132531897,0.015911192022839422,0.03935039862301058,0.0263605541124263,0.051701536567042655
3.3300000000000995,0.13139770351123078,0.01566759827717818,0.038572344166965075,0.026169134036371645,0.05098862703071589
3.3200000000000998,0.12951244103966714,0.015430247000920494,0.03781165896862384,0.0259771611244034,0.05029337394571942
3.3100000000001,0.12766730039220284,0.015198033786837217,0.037070308411081734,0.025783715581572105,0.049615242612711774
3.3000000000001,0.12586269199058944,0.01496991897934802,0.03635071325337583,0.02558798024997805,0.04895407950788755
3.2900000000001004,0.12410006662892306,0.014744954176745085,0.035655711665691245,0.025389264287143654,0.04831013649934309
3.2800000000001006,0.12238192000538799,0.014522305758823961,0.03498850939125139,0.025187022135971446,0.047684082719341186
3.270000000000101,0.12071176348676968,0.014301274588113264,0.03435261874142336,0.024980867155472167,0.047077003001760896
3.260000000000101,0.11909406043254545,0.014081311182832588,0.03375178746592769,0.024770579527158953,0.04649038225662622
3.2500000000001013,0.11753412866608592,0.013862025843721556,0.033189918847342556,0.02455610831461406,0.045926075660407746
3.2400000000001015,0.1160380109545338,0.01364319342600235,0.03267098463808592,0.024337567819743285,0.045386265070702245
3.2300000000001017,0.11461231659457607,0.013424752671626575,0.0321989326823965,0.02411522863502762,0.04487340260552539
3.220000000000102,0.11326403835100543,0.013206800244464755,0.031777591242968216,0.02388950402362106,0.04439014283995141
3.210000000000102,0.11200035001654118,0.012989579830864113,0.0314105721825024,0.023660932456612202,0.04393926554656247
3.2000000000001023,0.11082839071892794,0.012773466869083802,0.03110117523744511,0.023430157289185956,0.04352359132321306
3.1900000000001025,0.10975504276535496,0.012558949643589477,0.03085229566848771,0.023197904657171416,0.04314589279610635
3.1800000000001027,0.10878671026151984,0.012346607615687892,0.030666337583610325,0.022964960717693148,0.04280880434452849
3.170000000000103,0.10792910595586455,0.012137087954160922,0.030545135206549327,0.022732149340551275,0.042514733454603014
3.160000000000103,0.10718705372678045,0.011931081274417636,0.030489884306058177,0.022500311281882734,0.0422657768644219
3.1500000000001034,0.10656431384523607,0.011729297590762971,0.030501085905631133,0.022270285743026842,0.04206364460581513
3.1400000000001036,0.1060634376058097,0.011532443434795474,0.03057850425285211,0.02204289504259382,0.04190959487556829
3.130000000000104,0.10568565712947264,0.011341200997268496,0.030721140833130805,0.02181893291820436,0.041804382380868976
3.120000000000104,0.10543081511180485,0.011156210016757939,0.030927225953900756,0.02159915673780509,0.04174822240334107
3.1100000000001042,0.1052973380379395,0.010978052973786118,0.03119422909229094,0.021384283651676127,0.041740772320186324
3.1000000000001044,0.10528225493610328,0.010807243962638097,0.03151888878399602,0.021174990468573546,0.04178113172089562
3.0900000000001047,0.1053812621303538,0.01064422141481047,0.03189726232999593,0.02097191680604884,0.04186786157949855
3.080000000000105,0.1055888327257031,0.010489344648009827,0.03232479501354388,0.020775670858161857,0.04199902220598754
3.070000000000105,0.10589836777181383,0.010342894022821713,0.0327964078628122,0.020586836954399206,0.0421722289317807
3.0600000000001053,0.1063023842719279,0.010205074314871568,0.03330660228377807,0.020405983960527643,0.04238472371275063
